,Usia,Gender,Gaji,Jumalh-Anak
5983,21,L,5-10jt,2
5984,55,P,1-3jt,5
5985,32,P,3-5jt,1
5986,20,L,5-10jt,2
5987,47,P,1-3jt,5
5988,44,L,1-3jt,4
5989,46,P,3-5jt,3
5990,51,P,3-5jt,2
5991,48,P,3-5jt,5
5992,18,P,3-5jt,1
5993,18,P,1-3jt,1
5994,53,L,1-3jt,2
5995,24,P,3-5jt,2
5996,59,L,3-5jt,6
5997,48,P,5-10jt,1
5998,22,L,3-5jt,3
5999,60,P,3-5jt,6
6000,52,P,5-10jt,5
6001,39,L,5-10jt,0
6002,28,P,5-10jt,2
6003,22,L,3-5jt,3
6004,29,P,3-5jt,5
6005,52,L,1-3jt,1
6006,56,L,1-3jt,3
6007,27,L,5-10jt,4
6008,43,P,5-10jt,2
6009,52,L,5-10jt,3
6010,22,P,1-3jt,6
6011,19,P,5-10jt,4
6012,28,P,3-5jt,4
6013,39,L,1-3jt,0
6014,40,L,1-3jt,4
6015,17,P,5-10jt,0
6016,43,L,1-3jt,4
6017,48,L,5-10jt,5
6018,38,L,3-5jt,2
6019,20,L,3-5jt,0
6020,28,L,1-3jt,2
6021,52,P,5-10jt,6
6022,49,L,3-5jt,4
6023,36,P,5-10jt,3
6024,38,L,3-5jt,2
6025,22,L,5-10jt,3
6026,42,L,1-3jt,5
6027,30,L,1-3jt,6
6028,49,P,5-10jt,2
6029,18,L,5-10jt,6
6030,21,P,5-10jt,5
6031,20,L,5-10jt,2
6032,37,L,3-5jt,1
6033,25,P,1-3jt,1
6034,48,P,3-5jt,3
6035,32,P,3-5jt,4
6036,43,P,1-3jt,4
6037,35,L,3-5jt,2
6038,60,P,1-3jt,3
6039,47,L,1-3jt,1
6040,58,L,5-10jt,5
6041,55,L,5-10jt,1
6042,17,P,3-5jt,0
6043,47,P,5-10jt,4
6044,28,P,3-5jt,4
6045,54,P,3-5jt,4
6046,37,P,5-10jt,0
6047,28,P,3-5jt,5
6048,33,P,1-3jt,4
6049,45,P,3-5jt,3
6050,27,P,1-3jt,3
6051,35,P,3-5jt,4
6052,48,L,5-10jt,2
6053,38,P,1-3jt,6
6054,56,P,1-3jt,6
6055,20,L,3-5jt,5
6056,49,P,1-3jt,0
6057,35,L,5-10jt,5
6058,39,P,1-3jt,0
6059,32,L,1-3jt,0
6060,38,P,1-3jt,2
6061,53,L,3-5jt,5
6062,54,L,3-5jt,5
6063,29,L,1-3jt,1
6064,47,L,5-10jt,3
6065,43,P,1-3jt,6
6066,57,L,1-3jt,0
6067,32,P,3-5jt,3
6068,58,P,3-5jt,5
6069,54,P,1-3jt,1
6070,40,P,3-5jt,0
6071,53,P,3-5jt,3
6072,42,L,3-5jt,2
6073,28,P,1-3jt,4
6074,44,P,1-3jt,0
6075,37,L,3-5jt,6
6076,41,P,1-3jt,0
6077,20,L,1-3jt,2
6078,51,L,1-3jt,3
6079,27,P,5-10jt,4
6080,23,P,3-5jt,6
6081,52,L,5-10jt,4
6082,24,L,3-5jt,2
6083,28,L,3-5jt,1
6084,51,L,3-5jt,4
6085,22,P,3-5jt,1
6086,44,L,1-3jt,5
6087,38,P,5-10jt,1
6088,47,P,3-5jt,6
6089,18,L,1-3jt,1
6090,31,L,5-10jt,0
6091,56,L,3-5jt,0
6092,23,P,3-5jt,0
6093,34,L,3-5jt,0
6094,27,L,5-10jt,2
6095,27,L,3-5jt,1
6096,53,L,5-10jt,0
6097,45,L,3-5jt,5
6098,24,P,5-10jt,5
6099,44,P,5-10jt,1
6100,33,P,3-5jt,5
6101,54,L,1-3jt,2
6102,31,L,1-3jt,5
6103,60,P,1-3jt,3
6104,49,L,5-10jt,3
6105,17,L,5-10jt,5
6106,30,L,5-10jt,1
6107,46,P,3-5jt,5
6108,32,P,3-5jt,0
6109,46,L,3-5jt,5
6110,23,L,1-3jt,6
6111,28,P,5-10jt,5
6112,35,P,3-5jt,5
6113,60,L,1-3jt,2
6114,55,L,3-5jt,5
6115,18,P,3-5jt,0
6116,20,L,3-5jt,2
6117,25,P,5-10jt,5
6118,45,L,5-10jt,0
6119,30,P,1-3jt,1
6120,38,P,5-10jt,5
6121,60,L,1-3jt,6
6122,21,L,3-5jt,5
6123,25,P,1-3jt,4
6124,50,L,3-5jt,2
6125,25,L,3-5jt,4
6126,21,L,1-3jt,1
6127,45,P,5-10jt,3
6128,53,L,1-3jt,5
6129,20,P,3-5jt,6
6130,41,P,3-5jt,2
6131,37,P,1-3jt,4
6132,33,L,1-3jt,1
6133,37,L,3-5jt,6
6134,49,L,3-5jt,4
6135,37,L,5-10jt,1
6136,33,L,3-5jt,4
6137,33,L,3-5jt,2
6138,25,L,3-5jt,3
6139,50,L,3-5jt,4
6140,40,P,5-10jt,6
6141,17,P,5-10jt,1
6142,25,L,3-5jt,2
6143,54,P,5-10jt,1
6144,50,L,5-10jt,4
6145,27,L,3-5jt,2
6146,17,L,5-10jt,0
6147,20,L,1-3jt,2
6148,52,L,3-5jt,1
6149,17,P,1-3jt,6
6150,42,L,5-10jt,2
6151,59,L,1-3jt,1
6152,32,P,5-10jt,2
6153,58,P,1-3jt,0
6154,37,P,5-10jt,5
6155,49,L,3-5jt,1
6156,19,L,5-10jt,2
6157,44,L,3-5jt,3
6158,18,L,1-3jt,2
6159,42,P,1-3jt,6
6160,57,L,5-10jt,4
6161,48,P,5-10jt,2
6162,57,P,5-10jt,5
6163,55,P,3-5jt,0
6164,47,P,5-10jt,4
6165,33,P,1-3jt,6
6166,34,L,5-10jt,5
6167,25,P,1-3jt,1
6168,59,L,5-10jt,4
6169,30,P,3-5jt,0
6170,57,L,5-10jt,6
6171,35,P,1-3jt,4
6172,48,L,1-3jt,6
6173,47,P,3-5jt,5
6174,31,L,3-5jt,1
6175,23,P,3-5jt,3
6176,29,P,3-5jt,0
6177,44,P,5-10jt,2
6178,53,P,1-3jt,4
6179,20,P,5-10jt,5
6180,35,P,5-10jt,0
6181,53,P,1-3jt,6
6182,43,P,5-10jt,3
6183,54,L,5-10jt,5
6184,45,L,5-10jt,1
6185,20,P,1-3jt,6
6186,22,P,5-10jt,2
6187,27,P,5-10jt,5
6188,38,L,1-3jt,3
6189,32,L,3-5jt,5
6190,57,L,5-10jt,4
6191,44,P,1-3jt,3
6192,55,L,5-10jt,2
6193,58,L,3-5jt,2
6194,24,P,5-10jt,4
6195,27,L,3-5jt,0
6196,38,P,3-5jt,1
6197,52,P,3-5jt,3
6198,41,P,1-3jt,2
6199,34,L,5-10jt,4
6200,56,P,1-3jt,5
6201,57,L,3-5jt,4
6202,57,L,1-3jt,6
6203,30,P,5-10jt,3
6204,54,L,3-5jt,0
6205,36,L,5-10jt,1
6206,24,P,1-3jt,4
6207,58,L,1-3jt,0
6208,42,P,3-5jt,0
6209,48,P,5-10jt,3
6210,31,P,3-5jt,4
6211,22,P,3-5jt,1
6212,28,L,5-10jt,3
6213,52,P,5-10jt,6
6214,21,P,5-10jt,3
6215,33,P,1-3jt,6
6216,55,P,1-3jt,1
6217,23,P,1-3jt,4
6218,34,P,1-3jt,6
6219,57,P,3-5jt,0
6220,57,L,3-5jt,0
6221,50,L,1-3jt,1
6222,33,L,1-3jt,1
6223,37,P,1-3jt,0
6224,60,L,1-3jt,5
6225,24,P,5-10jt,3
6226,37,L,3-5jt,0
6227,21,P,3-5jt,6
6228,50,P,5-10jt,4
6229,28,L,5-10jt,0
6230,42,P,1-3jt,1
6231,57,L,1-3jt,0
6232,49,P,5-10jt,6
6233,25,P,5-10jt,0
6234,60,L,3-5jt,0
6235,46,L,1-3jt,0
6236,33,P,5-10jt,6
6237,31,L,5-10jt,2
6238,23,L,3-5jt,3
6239,36,P,5-10jt,6
6240,45,P,1-3jt,3
6241,59,P,3-5jt,3
6242,59,P,3-5jt,4
6243,17,L,5-10jt,6
6244,48,L,3-5jt,2
6245,37,P,3-5jt,3
6246,55,L,5-10jt,5
6247,34,L,1-3jt,4
6248,35,P,1-3jt,5
6249,44,P,1-3jt,3
6250,23,L,1-3jt,3
6251,31,L,1-3jt,5
6252,19,P,1-3jt,5
6253,50,L,5-10jt,6
6254,41,P,3-5jt,6
6255,31,L,5-10jt,5
6256,32,L,1-3jt,4
6257,26,L,3-5jt,3
6258,39,L,3-5jt,5
6259,32,L,3-5jt,3
6260,31,P,3-5jt,0
6261,41,L,5-10jt,0
6262,50,L,5-10jt,3
6263,46,P,3-5jt,0
6264,59,P,3-5jt,1
6265,38,P,1-3jt,4
6266,53,L,3-5jt,3
6267,37,P,3-5jt,5
6268,32,L,3-5jt,5
6269,28,P,3-5jt,3
6270,20,P,3-5jt,6
6271,55,P,5-10jt,3
6272,18,P,3-5jt,5
6273,34,P,1-3jt,4
6274,22,L,5-10jt,0
6275,31,L,3-5jt,5
6276,48,L,3-5jt,2
6277,23,P,3-5jt,3
6278,48,L,3-5jt,3
6279,30,L,5-10jt,2
6280,26,P,5-10jt,6
6281,49,P,1-3jt,6
6282,32,L,1-3jt,2
6283,59,P,1-3jt,3
6284,56,P,5-10jt,1
6285,33,P,1-3jt,4
6286,59,P,5-10jt,6
6287,32,L,5-10jt,0
6288,45,L,1-3jt,2
6289,42,L,3-5jt,0
6290,25,P,1-3jt,4
6291,53,L,3-5jt,1
6292,27,P,5-10jt,1
6293,21,P,1-3jt,2
6294,18,P,3-5jt,0
6295,42,L,3-5jt,6
6296,55,P,3-5jt,5
6297,60,P,1-3jt,0
6298,19,P,5-10jt,1
6299,48,L,3-5jt,0
6300,50,L,5-10jt,4
6301,59,L,5-10jt,4
6302,26,L,5-10jt,6
6303,28,L,1-3jt,0
6304,59,P,1-3jt,2
6305,22,P,3-5jt,3
6306,52,P,3-5jt,4
6307,27,P,5-10jt,6
6308,30,P,5-10jt,6
6309,60,L,3-5jt,1
6310,43,L,3-5jt,6
6311,22,P,5-10jt,2
6312,38,L,5-10jt,5
6313,19,L,3-5jt,2
6314,49,P,1-3jt,3
6315,39,P,5-10jt,0
6316,19,P,5-10jt,6
6317,19,P,1-3jt,0
6318,30,P,5-10jt,4
6319,21,L,3-5jt,6
6320,17,L,3-5jt,4
6321,42,L,5-10jt,1
6322,32,L,5-10jt,2
6323,31,P,3-5jt,2
6324,58,L,3-5jt,6
6325,25,L,3-5jt,2
6326,26,P,5-10jt,4
6327,47,L,5-10jt,3
6328,45,L,1-3jt,3
6329,20,L,1-3jt,2
6330,29,L,5-10jt,5
6331,52,L,5-10jt,4
6332,50,L,3-5jt,4
6333,54,P,5-10jt,0
6334,52,L,5-10jt,3
6335,39,L,5-10jt,2
6336,24,P,1-3jt,1
6337,40,L,1-3jt,6
6338,58,P,1-3jt,4
6339,18,L,3-5jt,0
6340,50,P,5-10jt,2
6341,47,P,3-5jt,5
6342,20,L,5-10jt,5
6343,24,P,5-10jt,1
6344,18,L,5-10jt,1
6345,20,P,1-3jt,5
6346,50,P,3-5jt,6
6347,22,L,1-3jt,6
6348,23,L,1-3jt,0
6349,38,L,3-5jt,4
6350,59,L,1-3jt,5
6351,27,P,3-5jt,3
6352,25,L,1-3jt,0
6353,50,P,5-10jt,1
6354,41,L,5-10jt,6
6355,43,L,5-10jt,0
6356,30,P,1-3jt,4
6357,26,L,1-3jt,0
6358,51,L,3-5jt,4
6359,22,L,1-3jt,1
6360,51,P,5-10jt,4
6361,31,P,5-10jt,5
6362,42,P,5-10jt,2
6363,33,L,5-10jt,4
6364,25,L,1-3jt,5
6365,35,P,1-3jt,6
6366,19,L,3-5jt,1
6367,26,L,5-10jt,2
6368,60,P,3-5jt,0
6369,33,L,1-3jt,3
6370,35,P,1-3jt,4
6371,41,P,1-3jt,5
6372,34,P,3-5jt,6
6373,18,P,1-3jt,1
6374,53,L,5-10jt,0
6375,53,P,5-10jt,5
6376,59,L,3-5jt,6
6377,34,L,1-3jt,0
6378,55,P,1-3jt,4
6379,55,P,5-10jt,0
6380,59,L,5-10jt,0
6381,41,P,1-3jt,0
6382,37,P,5-10jt,6
6383,27,P,3-5jt,4
6384,39,L,5-10jt,2
6385,29,L,5-10jt,6
6386,53,P,5-10jt,0
6387,23,P,1-3jt,2
6388,59,P,1-3jt,6
6389,35,L,3-5jt,0
6390,60,L,1-3jt,3
6391,29,L,5-10jt,5
6392,50,P,1-3jt,5
6393,22,P,1-3jt,6
6394,30,P,5-10jt,0
6395,34,L,1-3jt,5
6396,27,L,1-3jt,5
6397,58,P,3-5jt,4
6398,43,L,5-10jt,1
6399,41,L,5-10jt,1
6400,45,L,1-3jt,5
6401,37,P,3-5jt,5
6402,24,L,1-3jt,0
6403,19,P,3-5jt,4
6404,51,L,1-3jt,5
6405,39,L,5-10jt,1
6406,42,P,5-10jt,3
6407,24,L,5-10jt,4
6408,39,L,5-10jt,3
6409,56,P,3-5jt,1
6410,23,L,1-3jt,5
6411,59,P,1-3jt,6
6412,29,P,5-10jt,2
6413,25,P,5-10jt,6
6414,25,L,5-10jt,2
6415,23,P,1-3jt,5
6416,32,L,5-10jt,6
6417,50,L,3-5jt,5
6418,20,L,5-10jt,6
6419,22,P,1-3jt,1
6420,43,L,1-3jt,4
6421,20,P,5-10jt,5
6422,33,L,5-10jt,6
6423,47,P,3-5jt,6
6424,18,L,5-10jt,4
6425,37,L,3-5jt,6
6426,38,P,1-3jt,1
6427,26,P,1-3jt,0
6428,60,L,3-5jt,0
6429,33,P,1-3jt,2
6430,49,P,3-5jt,4
6431,27,L,3-5jt,3
6432,30,P,1-3jt,1
6433,26,L,5-10jt,5
6434,32,P,3-5jt,4
6435,57,P,1-3jt,3
6436,17,P,1-3jt,4
6437,38,P,1-3jt,2
6438,17,L,1-3jt,5
6439,24,L,5-10jt,3
6440,47,P,3-5jt,1
6441,41,P,5-10jt,6
6442,58,L,1-3jt,1
6443,59,L,1-3jt,0
6444,32,P,1-3jt,2
6445,46,L,3-5jt,6
6446,34,L,1-3jt,1
6447,29,P,1-3jt,6
6448,55,L,5-10jt,5
6449,39,P,3-5jt,5
6450,42,P,5-10jt,6
6451,33,L,5-10jt,5
6452,52,L,5-10jt,2
6453,51,L,1-3jt,0
6454,57,P,1-3jt,2
6455,37,L,1-3jt,0
6456,54,P,1-3jt,5
6457,38,P,3-5jt,1
6458,27,L,3-5jt,3
6459,31,L,5-10jt,1
6460,32,L,5-10jt,2
6461,55,P,1-3jt,4
6462,41,L,1-3jt,4
6463,36,P,3-5jt,5
6464,40,L,1-3jt,3
6465,48,L,1-3jt,3
6466,34,L,1-3jt,1
6467,26,L,3-5jt,3
6468,53,P,1-3jt,0
6469,35,P,5-10jt,4
6470,17,P,3-5jt,4
6471,30,P,5-10jt,6
6472,55,P,1-3jt,2
6473,36,P,5-10jt,6
6474,58,P,3-5jt,0
6475,49,P,3-5jt,2
6476,52,P,1-3jt,5
6477,23,P,1-3jt,4
6478,54,L,1-3jt,5
6479,35,L,3-5jt,0
6480,43,L,5-10jt,4
6481,52,P,3-5jt,3
6482,49,P,1-3jt,6
6483,28,P,5-10jt,6
6484,42,L,3-5jt,0
6485,55,L,3-5jt,4
6486,58,P,5-10jt,2
6487,58,L,5-10jt,2
6488,53,L,5-10jt,5
6489,34,L,1-3jt,0
6490,56,L,1-3jt,5
6491,51,L,3-5jt,1
6492,46,L,1-3jt,6
6493,25,L,5-10jt,2
6494,57,P,3-5jt,3
6495,27,P,3-5jt,2
6496,31,L,1-3jt,5
6497,49,L,5-10jt,0
6498,54,L,3-5jt,3
6499,39,L,5-10jt,0
6500,35,L,5-10jt,2
6501,33,L,1-3jt,2
6502,29,L,3-5jt,1
6503,40,P,3-5jt,0
6504,34,L,5-10jt,2
6505,26,L,3-5jt,3
6506,47,L,5-10jt,1
6507,17,L,5-10jt,2
6508,28,L,1-3jt,2
6509,59,L,1-3jt,3
6510,21,L,5-10jt,4
6511,37,L,1-3jt,3
6512,26,L,3-5jt,4
6513,49,L,5-10jt,0
6514,19,P,1-3jt,6
6515,24,P,5-10jt,6
6516,33,L,3-5jt,0
6517,32,L,3-5jt,4
6518,27,L,5-10jt,3
6519,18,L,3-5jt,3
6520,46,P,3-5jt,3
6521,46,L,5-10jt,3
6522,42,L,3-5jt,0
6523,45,L,1-3jt,0
6524,50,P,1-3jt,5
6525,21,L,5-10jt,2
6526,37,L,3-5jt,5
6527,26,P,1-3jt,4
6528,20,L,3-5jt,0
6529,34,L,5-10jt,4
6530,51,P,1-3jt,0
6531,34,L,5-10jt,1
6532,60,L,3-5jt,3
6533,58,P,1-3jt,5
6534,30,P,5-10jt,5
6535,32,L,5-10jt,5
6536,22,P,5-10jt,6
6537,38,L,3-5jt,5
6538,18,P,3-5jt,2
6539,51,P,3-5jt,0
6540,45,L,5-10jt,0
6541,22,P,5-10jt,6
6542,34,P,3-5jt,1
6543,55,P,5-10jt,5
6544,40,P,5-10jt,1
6545,46,L,5-10jt,4
6546,40,L,5-10jt,2
6547,24,L,3-5jt,2
6548,30,L,5-10jt,1
6549,23,P,1-3jt,5
6550,26,L,1-3jt,3
6551,41,L,5-10jt,4
6552,27,P,5-10jt,0
6553,57,P,1-3jt,0
6554,59,P,5-10jt,1
6555,42,L,1-3jt,4
6556,43,L,1-3jt,5
6557,51,L,5-10jt,0
6558,57,L,3-5jt,3
6559,20,L,3-5jt,3
6560,24,P,5-10jt,3
6561,50,P,5-10jt,1
6562,24,P,5-10jt,6
6563,53,P,1-3jt,2
6564,47,L,1-3jt,0
6565,28,P,1-3jt,0
6566,43,L,3-5jt,3
6567,25,P,3-5jt,1
6568,27,P,1-3jt,1
6569,26,L,3-5jt,0
6570,50,P,5-10jt,1
6571,50,L,3-5jt,1
6572,31,P,5-10jt,2
6573,24,P,3-5jt,2
6574,52,P,3-5jt,4
6575,29,P,5-10jt,3
6576,26,L,1-3jt,3
6577,34,P,3-5jt,2
6578,32,P,1-3jt,0
6579,45,P,1-3jt,3
6580,17,L,3-5jt,0
6581,33,L,5-10jt,5
6582,49,L,3-5jt,2
6583,22,L,3-5jt,6
6584,54,P,3-5jt,3
6585,31,P,1-3jt,0
6586,28,L,5-10jt,1
6587,27,P,1-3jt,2
6588,22,L,1-3jt,3
6589,32,L,3-5jt,3
6590,37,L,1-3jt,5
6591,22,P,3-5jt,0
6592,36,P,1-3jt,1
6593,43,P,3-5jt,4
6594,41,L,1-3jt,5
6595,35,L,1-3jt,5
6596,32,L,3-5jt,4
6597,25,L,1-3jt,3
6598,57,P,5-10jt,2
6599,51,L,1-3jt,5
6600,42,P,3-5jt,6
6601,34,L,5-10jt,1
6602,18,P,5-10jt,3
6603,46,L,5-10jt,1
6604,29,P,3-5jt,6
6605,29,P,3-5jt,1
6606,30,P,3-5jt,2
6607,42,L,3-5jt,3
6608,38,L,5-10jt,5
6609,36,L,5-10jt,5
6610,38,L,5-10jt,1
6611,20,P,1-3jt,6
6612,18,P,1-3jt,1
6613,27,L,5-10jt,5
6614,35,L,5-10jt,6
6615,55,L,1-3jt,2
6616,52,P,5-10jt,4
6617,20,P,5-10jt,5
6618,31,P,1-3jt,5
6619,49,L,1-3jt,4
6620,39,P,5-10jt,5
6621,53,P,3-5jt,6
6622,42,L,3-5jt,6
6623,32,L,5-10jt,2
6624,59,P,5-10jt,2
6625,21,P,3-5jt,6
6626,23,P,5-10jt,2
6627,19,P,3-5jt,1
6628,57,L,5-10jt,5
6629,35,P,3-5jt,3
6630,34,P,1-3jt,1
6631,51,L,5-10jt,3
6632,60,L,5-10jt,2
6633,56,L,3-5jt,2
6634,44,P,3-5jt,3
6635,54,L,1-3jt,6
6636,37,L,1-3jt,3
6637,25,L,5-10jt,6
6638,35,L,3-5jt,6
6639,17,P,5-10jt,2
6640,47,L,3-5jt,3
6641,34,L,5-10jt,5
6642,53,P,3-5jt,4
6643,34,L,3-5jt,1
6644,48,L,3-5jt,2
6645,30,L,1-3jt,5
6646,48,P,5-10jt,6
6647,55,P,1-3jt,0
6648,45,P,3-5jt,0
6649,21,P,3-5jt,5
6650,57,L,5-10jt,3
6651,25,P,3-5jt,4
6652,35,P,3-5jt,0
6653,48,P,5-10jt,6
6654,53,L,5-10jt,1
6655,59,L,3-5jt,5
6656,60,P,3-5jt,3
6657,49,P,1-3jt,4
6658,45,L,5-10jt,6
6659,20,L,1-3jt,2
6660,49,L,3-5jt,4
6661,18,P,1-3jt,2
6662,37,L,1-3jt,0
6663,58,P,5-10jt,2
6664,17,L,5-10jt,3
6665,50,P,1-3jt,6
6666,33,P,1-3jt,2
6667,19,L,3-5jt,1
6668,17,L,3-5jt,3
6669,37,L,3-5jt,0
6670,35,L,3-5jt,3
6671,54,L,5-10jt,4
6672,42,L,3-5jt,0
6673,45,L,3-5jt,0
6674,50,L,1-3jt,4
6675,26,P,3-5jt,4
6676,53,L,5-10jt,2
6677,30,L,3-5jt,3
6678,40,P,1-3jt,0
6679,49,P,1-3jt,1
6680,33,P,3-5jt,6
6681,48,L,3-5jt,3
6682,59,P,3-5jt,1
6683,54,L,1-3jt,1
6684,59,L,1-3jt,6
6685,26,P,5-10jt,0
6686,36,P,1-3jt,5
6687,25,L,5-10jt,1
6688,32,L,1-3jt,3
6689,46,L,3-5jt,6
6690,43,L,1-3jt,1
6691,22,L,5-10jt,0
6692,35,P,1-3jt,2
6693,45,P,1-3jt,4
6694,22,P,5-10jt,6
6695,56,P,3-5jt,0
6696,48,P,3-5jt,0
6697,33,P,3-5jt,5
6698,31,P,5-10jt,0
6699,38,L,5-10jt,2
6700,56,P,5-10jt,0
6701,34,L,3-5jt,0
6702,34,P,5-10jt,3
6703,23,L,3-5jt,4
6704,57,L,5-10jt,4
6705,21,P,1-3jt,1
6706,52,L,1-3jt,6
6707,50,P,3-5jt,1
6708,31,P,1-3jt,3
6709,59,P,1-3jt,2
6710,51,P,1-3jt,4
6711,54,P,3-5jt,1
6712,19,L,1-3jt,1
6713,31,L,3-5jt,6
6714,36,P,1-3jt,4
6715,37,P,5-10jt,2
6716,46,P,3-5jt,3
6717,47,L,1-3jt,3
6718,49,L,5-10jt,1
6719,51,P,1-3jt,0
6720,56,P,1-3jt,2
6721,32,P,1-3jt,0
6722,30,L,3-5jt,3
6723,53,L,1-3jt,5
6724,20,P,1-3jt,4
6725,23,L,5-10jt,6
6726,57,P,1-3jt,2
6727,47,L,1-3jt,6
6728,39,P,1-3jt,1
6729,47,P,5-10jt,1
6730,31,P,5-10jt,3
6731,27,L,5-10jt,0
6732,39,L,1-3jt,2
6733,51,L,3-5jt,3
6734,30,L,3-5jt,3
6735,23,P,5-10jt,2
6736,56,P,3-5jt,1
6737,60,P,1-3jt,1
6738,31,P,5-10jt,5
6739,23,L,1-3jt,5
6740,28,P,5-10jt,4
6741,35,L,3-5jt,0
6742,26,P,3-5jt,5
6743,23,L,3-5jt,6
6744,37,P,3-5jt,3
6745,29,P,5-10jt,1
6746,30,L,3-5jt,1
6747,34,P,5-10jt,0
6748,26,P,5-10jt,2
6749,22,P,1-3jt,1
6750,23,P,5-10jt,2
6751,21,L,1-3jt,6
6752,60,L,1-3jt,0
6753,40,P,3-5jt,6
6754,31,L,5-10jt,4
6755,22,L,3-5jt,2
6756,57,L,3-5jt,6
6757,49,L,5-10jt,4
6758,25,P,5-10jt,5
6759,47,P,5-10jt,5
6760,24,L,5-10jt,1
6761,40,P,3-5jt,4
6762,26,L,1-3jt,4
6763,19,L,3-5jt,6
6764,23,L,3-5jt,3
6765,59,L,1-3jt,5
6766,55,P,1-3jt,5
6767,39,P,1-3jt,1
6768,47,P,3-5jt,1
6769,38,L,1-3jt,3
6770,48,L,1-3jt,4
6771,37,P,3-5jt,4
6772,21,P,3-5jt,0
6773,59,L,1-3jt,6
6774,44,P,1-3jt,1
6775,52,L,3-5jt,6
6776,18,L,1-3jt,3
6777,46,L,3-5jt,3
6778,25,P,3-5jt,5
6779,42,L,3-5jt,1
6780,40,P,3-5jt,1
6781,42,P,5-10jt,5
6782,17,L,3-5jt,4
6783,52,P,3-5jt,5
6784,49,P,5-10jt,0
6785,58,P,3-5jt,4
6786,34,L,1-3jt,3
6787,59,L,3-5jt,6
6788,22,P,3-5jt,3
6789,21,L,3-5jt,3
6790,49,L,3-5jt,0
6791,60,L,5-10jt,0
6792,37,L,1-3jt,3
6793,45,P,1-3jt,6
6794,29,P,5-10jt,3
6795,20,L,3-5jt,4
6796,17,P,1-3jt,2
6797,53,L,5-10jt,5
6798,54,P,1-3jt,6
6799,53,P,3-5jt,1
6800,44,P,5-10jt,3
6801,33,L,1-3jt,2
6802,38,L,5-10jt,1
6803,52,P,5-10jt,1
6804,60,L,5-10jt,3
6805,30,L,5-10jt,5
6806,19,P,1-3jt,5
6807,54,P,3-5jt,3
6808,47,P,3-5jt,1
6809,54,L,3-5jt,0
6810,52,L,1-3jt,1
6811,26,P,3-5jt,5
6812,18,L,3-5jt,3
6813,58,L,3-5jt,3
6814,21,P,5-10jt,0
6815,38,P,5-10jt,2
6816,36,L,1-3jt,4
6817,32,P,5-10jt,1
6818,48,L,5-10jt,1
6819,51,P,3-5jt,2
6820,45,P,5-10jt,3
6821,21,L,5-10jt,5
6822,36,L,1-3jt,4
6823,21,L,5-10jt,5
6824,20,P,3-5jt,4
6825,34,L,3-5jt,6
6826,53,L,5-10jt,3
6827,38,L,3-5jt,2
6828,40,L,3-5jt,1
6829,20,L,1-3jt,4
6830,28,L,1-3jt,4
6831,33,L,1-3jt,3
6832,31,L,5-10jt,3
6833,21,P,1-3jt,5
6834,56,P,1-3jt,2
6835,33,P,5-10jt,5
6836,49,P,1-3jt,0
6837,28,P,5-10jt,1
6838,53,L,1-3jt,2
6839,45,L,5-10jt,0
6840,33,L,3-5jt,0
6841,41,P,1-3jt,4
6842,49,L,1-3jt,1
6843,22,P,1-3jt,3
6844,36,P,3-5jt,2
6845,53,P,1-3jt,3
6846,25,L,5-10jt,1
6847,33,L,3-5jt,4
6848,19,P,5-10jt,1
6849,27,P,1-3jt,0
6850,35,L,3-5jt,6
6851,53,P,5-10jt,2
6852,30,L,3-5jt,4
6853,43,P,1-3jt,2
6854,59,L,3-5jt,2
6855,21,P,3-5jt,6
6856,18,P,5-10jt,0
6857,22,P,3-5jt,1
6858,47,L,3-5jt,2
6859,33,P,1-3jt,2
6860,28,P,5-10jt,3
6861,21,P,3-5jt,1
6862,52,L,3-5jt,1
6863,29,L,1-3jt,3
6864,28,P,3-5jt,1
6865,26,P,3-5jt,2
6866,49,L,5-10jt,0
6867,40,P,3-5jt,3
6868,17,L,3-5jt,2
6869,59,P,1-3jt,3
6870,47,P,5-10jt,5
6871,47,L,5-10jt,1
6872,24,L,3-5jt,4
6873,23,P,1-3jt,1
6874,47,L,3-5jt,4
6875,27,L,3-5jt,0
6876,23,L,3-5jt,0
6877,47,L,3-5jt,2
6878,28,P,3-5jt,0
6879,54,P,1-3jt,4
6880,33,P,3-5jt,4
6881,32,L,5-10jt,3
6882,42,P,1-3jt,1
6883,55,P,5-10jt,2
6884,40,P,3-5jt,2
6885,34,L,5-10jt,0
6886,43,L,1-3jt,4
6887,45,L,1-3jt,4
6888,39,P,3-5jt,3
6889,59,L,1-3jt,6
6890,46,L,5-10jt,2
6891,22,L,5-10jt,6
6892,58,L,3-5jt,5
6893,49,L,3-5jt,6
6894,42,P,5-10jt,0
6895,38,L,3-5jt,3
6896,49,L,3-5jt,2
6897,40,P,1-3jt,4
6898,42,P,5-10jt,2
6899,52,L,3-5jt,2
6900,44,P,3-5jt,5
6901,52,P,5-10jt,4
6902,34,P,5-10jt,1
6903,21,L,1-3jt,5
6904,52,P,5-10jt,2
6905,22,P,5-10jt,5
6906,56,L,1-3jt,4
6907,60,P,5-10jt,3
6908,25,L,1-3jt,4
6909,20,P,3-5jt,4
6910,23,L,1-3jt,3
6911,35,L,5-10jt,5
6912,22,P,3-5jt,4
6913,26,L,3-5jt,0
